id,sentence,num_aspect_terms,aspect_terms,at_polarity
3704,मैं यहाँ 3am पर फिर वापस नहीं आऊँगा।,0,[],[]
1540,Tuna melt होने के 15 minutes बाद उन्होने दिखाया।,1,['Tuna'],['positive']
1980,"स्वादिष्ट steak, pork loin काम करता है।",2,"['steak', 'pork loin']","['positive', 'positive']"
2066,"Vegetarian dishes के लिए Tamarind में dine ना करें, वे non-veg selections के लिए simply बराबर नहीं हैं।",2,"['Vegetarian dishes', 'non-veg selections']","['negative', 'positive']"
3362,Kenny owner वहाँ हमेशा रहता हैं और वो मेरी family को ऐसे treat करता हैं जैसे हम उसके family के part हों।,1,['owner'],['positive']
2197,उन्हे इसे kick out करने की जरूरत है जब तक कि sushi बहुत good है और place consistent है।,2,"['sushi', 'place']","['positive', 'positive']"
547,हमें lunch के दौरान कुछ ही times wait करना पड़ा था लेकिन यह place बिलकुल wait करने के लिए worth है।,2,"['lunch', 'wait']","['neutral', 'positive']"
2782,कुल मिलाकर food average से ऊपर था और मैं वापस देखने जाऊंगा कि वो four या उससे कम dinners में कैसे operate करते हैं।,2,"['food', 'dinners']","['positive', 'neutral']"
3046,"Previous posts को judge करते हुए यह एक good place हुआ करता था, लेकिन अब नहीं है।",0,[],[]
1398,"Delicious food, excellent service, और एक pretty atmosphere इसे dinner के लिए एक great choice बनातें है और $5.99 lunch buffet इसे lunch के लिए और भी better choice बनाते हैं! ",6,"['food', 'service', 'atmosphere', 'lunch buffet', 'dinner', 'lunch']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
2406,"Appetizers के लिए, मैं इस shrimp fritters और dumplings को recommend करता हूँ।",3,"['Appetizers', 'shrimp fritters', 'dumplings']","['neutral', 'positive', 'positive']"
1178,And cheap!,0,[],[]
562,Two के लिए हमारी tiny table (dinner plates किनारे पर लटकी हुई थी) waiter traffic की एक lane के ठीक middle में थी।,3,"['table', 'waiter traffic', 'dinner plates']","['negative', 'negative', 'negative']"
3272,"Sake collection शानदार था (Nanbu Bijin को आज़माएँ), लेकिन pricy है।",2,"['Sake collection', 'Nanbu Bijin']","['conflict', 'positive']"
971,Change के लिए chicken in curry sauc के साथ दूसरे Interesting dishes और salmon caserole है।,3,"['dishes', 'chicken in curry sauc', 'salmon caserole']","['positive', 'positive', 'positive']"
3258,Neighborhood में मेरे सबसे favorite restaurants में से एक है।,0,[],[]
802,"जबकि Angry Lobster मेरे favorites मे से एक था, एक cold lobster salad जो शानदार था।",2,"['Angry Lobster', 'cold lobster salad']","['positive', 'positive']"
2241,मुझे यह कहना है कि मैं pleasantly suprised हूँ और मैं इसे फिर से stop करूंगा अगर मैं इसके neighborhood में हूँ।,0,[],[]
3103,"Usha के लिए पूछो, manhattan में सबसे अच्छी bartender.",1,['bartender'],['positive']
299,Service कमाल का है और मेरा crab-cake eggs benedict अच्छा नहीं बन सका।,2,"['Service', 'crab-cake eggs benedict']","['positive', 'positive']"
